precio|enlace|descripcion|area|habitaciones|banios|pais|localidad|region|direccion|latitude|longitude
$ 430|/inmueble/468357|Terreno en  Chosica, Lima||||PE|Chosica, Lima|Lima Departamento||-11.9962125|-76.9063906
$ 42,000|/inmueble/363730|Terreno en  C. 7 O 22, Carabayllo 15121, Perú|120m2|||PE|Puente Piedra, Lima|Lima Departamento|C. 7 O 22, Carabayllo 15121, Perú|-11.854142|-77.06334
$ 352,891|/inmueble/466631|Terreno en  Chorrillos, Lima||||PE|Chorrillos, Lima|Lima Departamento||-12.208082|-77.016054
$ 140,000|/inmueble/431480|Terreno en  Av. Cieneguilla 37, Cercado De Lima 15594, Perú||||PE|Cieneguilla, Lima|Lima Departamento|Av. Cieneguilla 37, Cercado De Lima 15594, Perú|-12.089673621029156|-76.85143324072264
$ 900,000|/inmueble/449808|Terreno en  Santiago De Surco, Lima|1,206m2|||PE|Santiago de Surco, Lima|Lima Departamento||-12.119677|-76.969347
$ 45,000|/inmueble/f14a-aad4-f8a98560-c5227d0fead-4c45|Terreno en  2vhm+hv9, San Martín De Porres 15112, Perú||||PE|San Martin de Porres, Lima|Lima Departamento|2vhm+hv9, San Martín De Porres 15112, Perú|-11.971422863900042|-77.11556327696839
$ 110,000|/inmueble/465686|Terreno en  Mala, Cañete||||PE|Mala, Cañete|Lima Departamento||-12.7061245|-76.6396056
$ 30,000|/inmueble/454613|Terreno en  691, Cercado De Lima 15082, Perú|123m2|||PE|Aurora, Miraflores, Lima|Lima Departamento|691, Cercado De Lima 15082, Perú|-12.046373|-77.042754
$ 4,113,600|/inmueble/522145|Terreno en  Carabayllo, Lima||||PE|Carabayllo, Lima|Lima Departamento||-11.874220648087372|-77.05791982905274
$ 95,000|/inmueble/464931|Terreno en  Antigua Carretera Panamericana Sur Km. 101, Asia 15690, Perú||||PE|Asia, Cañete|Lima Departamento|Antigua Carretera Panamericana Sur Km. 101, Asia 15690, Perú|-12.810957184510908|-76.55930511653423
$ 40,000|/inmueble/449970|Terreno en  San Martin De Porres, Lima|200m2|||PE|San Martin de Porres, Lima|Lima Departamento||-11.9710875|-77.1152656
$ 3,100,000|/inmueble/473717|Terreno en  Orrantia, Lima||||PE|Orrantia, San Isidro, Lima|Lima Departamento||-12.1082344|-77.0472152
$ 2,330,000|/inmueble/449740|Terreno en  Maranga, Lima|1,487m2|||PE|Maranga, San Miguel, Lima|Lima Departamento||-12.0774673|-77.0934331
$ 150,000|/inmueble/449739|Terreno en  Villa El Salvador, Lima|190m2|||PE|Villa El Salvador, Lima|Lima Departamento||-12.205661|-76.953114
$ 37,708.86|/inmueble/449736|Terreno en  Huacho, Huaura|100m2|||PE|Huacho, Huaura|Lima Departamento||-11.122722|-77.610568
$ 1,218,000|/inmueble/454363|Terreno en  Los Castillos 33, Santiago De Surco 15049, Perú|620m2|||PE|Santiago de Surco, Lima|Lima Departamento|Los Castillos 33, Santiago De Surco 15049, Perú|-12.148518|-77.009443
$ 235,000|/inmueble/451079|Terreno en  Q344+2wh, Punta Negra 15842, Perú|470m2|||PE|Villa El Salvador, Lima|Lima Departamento|Q344+2wh, Punta Negra 15842, Perú|-12.244807|-76.942483
$ 4,000,000|/inmueble/459360|Terreno en  Q2hp+2w Villa El Salvador, Perú|10,564m2|||PE|Villa El Salvador, Lima|Lima Departamento|Q2hp+2w Villa El Salvador, Perú|-12.222417|-76.962627
$ 109,900|/inmueble/a87b-9c54-ac877837-b322ef902f2f-4440|Terreno en  X2jf+3vv, Lima 15457, Perú||||PE|San Juan de Lurigancho, Lima|Lima Departamento|X2jf+3vv, Lima 15457, Perú|-12.0197628453377|-76.97529305581969
$ 1,024,000|/inmueble/446448|Terreno en  Av. Alfredo Benavides 4921, Lima 15039, Perú|320m2|||PE|Santiago de Surco, Lima|Lima Departamento|Av. Alfredo Benavides 4921, Lima 15039, Perú|-12.128167|-76.986
$ 50,000|/inmueble/449704|Terreno en  Ancon, Lima|200m2|||PE|Ancon, Lima|Lima Departamento||-11.734044|-77.146887
$ 85,000|/inmueble/453106|Terreno en  69rx+vw8, Asia 15690, Perú|1,250m2|||PE|Asia, Cañete|Lima Departamento|69rx+vw8, Asia 15690, Perú|-12.757809|-76.600111
$ 79,000|/inmueble/596931|Terreno en  Casa De Playa Cond. Costa Del Campo, San Antonio, Perú||||PE|San Antonio, Cañete|Lima Departamento|Casa De Playa Cond. Costa Del Campo, San Antonio, Perú|-12.6715985|-76.65933980000001
$ 1,515,000|/inmueble/531553|Terreno en  Chosica, Lima||||PE|Chosica, Lima|Lima Departamento||-12.011954|-76.935003
$ 2,700,000|/inmueble/465155|Terreno en  Avenida Arequipa 3750, San Isidro, Perú||||PE|El Olivar, San Isidro, Lima|Lima Departamento|Avenida Arequipa 3750, San Isidro, Perú|-12.1032484|-77.031864
$ 71,040|/inmueble/492250|Terreno en  Playa Lomas Del Mar, Cerro Azul, Perú||||PE|Cerro Azul, Cañete|Lima Departamento|Playa Lomas Del Mar, Cerro Azul, Perú|-12.9421102|-76.5039416
$ 8,000,000|/inmueble/451057|Terreno en  691, Cercado De Lima 15082, Perú|32,000m2|||PE|Aurora, Miraflores, Lima|Lima Departamento|691, Cercado De Lima 15082, Perú|-12.046373|-77.042754
$ 139,900|/inmueble/449671|Terreno en  Cieneguilla, Lima||||PE|Cieneguilla, Lima|Lima Departamento||-12.089037|-76.854462
$ 2,500,000|/inmueble/9c9d-8e84-852c53c4-361530835bdb-472d|Terreno en  San Juan De Miraflores, Lima||||PE|San Juan de Miraflores, Lima|Lima Departamento||-12.163950653889463|-76.96918395980225
$ 576,000|/inmueble/e140-8c6d-827e9b26-656013719528-3274|Terreno en  San Luis, Lima|150m2|||PE|San Luis, Lima|Lima Departamento||-12.077827|-77.001693
$ 1,760,000|/inmueble/584833|Terreno en  Pachacamac, Lima||||PE|Pachacamac, Lima|Lima Departamento||-12.2437658|-76.87137539999999
$ 58,000|/inmueble/480654|Terreno en  Rosedal 210, Cercado De Lima 15816, Perú|76m2|||PE|Cercado de Lima, Lima|Lima Departamento|Rosedal 210, Cercado De Lima 15816, Perú|-12.205725|-76.924693
$ 1,070,000|/inmueble/449644|Terreno en  Chilca, Cañete||||PE|Chilca, Cañete|Lima Departamento||-12.514616|-76.734997
$ 7,541.77|/inmueble/449640|Terreno en  Huacho, Huaura|200m2|||PE|Huacho, Huaura|Lima Departamento||-11.122722|-77.610568
$ 270,000|/inmueble/514559|Terreno en  V5qf+4hm, Bolívar, Cieneguilla 15593, Perú||||PE|Cieneguilla, Lima|Lima Departamento|V5qf+4hm, Bolívar, Cieneguilla 15593, Perú|-12.113331053333958|-76.82694175059281
$ 720,000|/inmueble/489827|Terreno en  Av. Villa María 231, San Juan De Miraflores, Perú||||PE|Cercado de Lima, Lima|Lima Departamento|Av. Villa María 231, San Juan De Miraflores, Perú|-12.1656961|-76.94993099999999
$ 105,000|/inmueble/327405|Terreno en  C. Los Paltos 590, Mala 15608, Perú|211m2|||PE|Asia, Cañete|Lima Departamento|C. Los Paltos 590, Mala 15608, Perú|-12.6529644|-76.63351779999999
$ 1,398,560|/inmueble/444154|Terreno en  Pasaje San Pedro, Chilca, Perú||||PE|Chilca, Cañete|Lima Departamento|Pasaje San Pedro, Chilca, Perú|-12.5110006|-76.7407487
$ 530,000|/inmueble/e5d-93f4-6364433d-562e061c1662-4c55|Terreno en  Los Jilgueros & Antibes, La Molina, Perú||||PE|Camacho, La Molina, Lima|Lima Departamento|Los Jilgueros & Antibes, La Molina, Perú|-12.0712585|-76.9537026
$ 70,000|/inmueble/449892|Terreno en  Pachacamac, Lima|250m2|||PE|Pachacamac, Lima|Lima Departamento||-12.166667|-76.866667
$ 4,500,000|/inmueble/588645|Terreno en  Rinconada Baja, Lima||||PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.0896653|-76.93521109999999
$ 150,000|/inmueble/446264|Terreno en  Los Angeles 7, Lurigancho-chosica 15461, Perú|508m2|||PE|Chosica, Lima|Lima Departamento|Los Angeles 7, Lurigancho-chosica 15461, Perú|-11.996049|-76.922658
$ 1,990,000|/inmueble/605392|Terreno en  Int. 404, C. Carlos Porras Osores 245, San Isidro 15076, Perú|610m2|||PE|Country Club, San Isidro, Lima|Lima Departamento|Int. 404, C. Carlos Porras Osores 245, San Isidro 15076, Perú|-12.09346|-77.049556
$ 235,000|/inmueble/451023|Terreno en  691, Cercado De Lima 15082, Perú|156m2|||PE|Aurora, Miraflores, Lima|Lima Departamento|691, Cercado De Lima 15082, Perú|-12.046373|-77.042754
$ 4,000,000|/inmueble/618351|Terreno en  Cerro Azul, Cañete, Perú||||PE|Cerro Azul, Cañete|Lima Departamento|Cerro Azul, Cañete, Perú|-13.0017334|-76.4487393
$ 33,000|/inmueble/466790|Terreno en  Condominio La Isla, Asia, Perú||||PE|Asia, Cañete|Lima Departamento|Condominio La Isla, Asia, Perú|-12.776734|-76.52120699999999
$ 34,000|/inmueble/433819|Terreno en  Asia, Cañete||||PE|Asia, Cañete|Lima Departamento||-12.789658293382317|-76.57210552890623
$ 157,000|/inmueble/449556|Terreno en  El Sol De La Molina, Lima|510m2|||PE|El Sol De La Molina, La Molina, Lima|Lima Departamento||-12.0949375|-76.89868750000001
$ 1,860,303.76|/inmueble/531413|Terreno en  Country Club, Lima|926.34m2|||PE|Country Club, San Isidro, Lima|Lima Departamento||-12.094507|-77.05641
$ 70,000|/inmueble/566509|Terreno en  Av. Buenos Aires De Villa 980, Chorrillos 15057, Perú|140m2|||PE|Chorrillos, Lima|Lima Departamento|Av. Buenos Aires De Villa 980, Chorrillos 15057, Perú|-12.187455|-76.99725
$ 301,922.02|/inmueble/449527|Terreno en  Huacho, Huaura|100,000m2|||PE|Huacho, Huaura|Lima Departamento||-11.122722|-77.610568
$ 450,000|/inmueble/445668|Terreno en  C. 2 189, Lima 15026, Perú|450m2|||PE|Rinconada Baja, La Molina, Lima|Lima Departamento|C. 2 189, Lima 15026, Perú|-12.073899|-76.934796
$ 95|/inmueble/499106|Terreno en  Pucusana, Lima||||PE|Pucusana, Lima|Lima Departamento||-12.4826088|-76.7733823
$ 40,000,000|/inmueble/555959|Terreno en  Lurín, Perú||||PE|Lurin, Lima|Lima Departamento|Lurín, Perú|-12.2608092|-76.8840477
$ 2,250,000|/inmueble/5e7f-bf29-ec349253-1f177587757d-46f4|Terreno en  Pachacamac, Lima||||PE|Pachacamac, Lima|Lima Departamento||-12.2095337|-76.8538748
$ 6,700,000|/inmueble/552926|Terreno en  Av. Rafael Escardó, San Miguel, Perú||||PE|Maranga, San Miguel, Lima|Lima Departamento|Av. Rafael Escardó, San Miguel, Perú|-12.0748399|-77.0923491
$ 40,000,000|/inmueble/555946|Terreno en  Comunidad Campesina Llanavilla, Villa El Salvador, Perú||||PE|Villa El Salvador, Lima|Lima Departamento|Comunidad Campesina Llanavilla, Villa El Salvador, Perú|-12.2444373|-76.9434208
$ 4,800,000|/inmueble/451734|Terreno en  Av. Alfonso Ugarte 187, Lima 15491, Perú|10,000m2|||PE|Santa Rosa, Lima|Lima Departamento|Av. Alfonso Ugarte 187, Lima 15491, Perú|-12.028|-76.903
$ 750,000|/inmueble/553020|Terreno en  Universitaria Los Alisos, Avenida Los Alisos, Los Olivos, Perú||||PE|Los Olivos, Lima|Lima Departamento|Universitaria Los Alisos, Avenida Los Alisos, Los Olivos, Perú|-11.9831524|-77.0785403
$ 95,000|/inmueble/461704|Terreno en  Asia, Perú||||PE|Asia, Cañete|Lima Departamento|Asia, Perú|-12.7871607|-76.5716728
$ 60|/inmueble/b09-9121-97ed32eb-35d35048a58a-4e28|Terreno en  Mala Antes Del Puente, Perú||||PE|Mala, Cañete|Lima Departamento|Mala Antes Del Puente, Perú|-12.6792462|-76.6498575
$ 65,000|/inmueble/325522|Terreno en  38g2+69h, Lurigancho-chosica 15468, Perú|112m2|||PE|Chosica, Lima|Lima Departamento|38g2+69h, Lurigancho-chosica 15468, Perú|-11.924442|-76.699011
$ 51,000|/inmueble/500929|Terreno en  Alameda De Huampaní - Lotes - Inversiones El Pino, Bernard Balaguer, Lurigancho-chosica, Perú||||PE|Chaclacayo, Lima|Lima Departamento|Alameda De Huampaní - Lotes - Inversiones El Pino, Bernard Balaguer, Lurigancho-chosica, Perú|-11.9755743|-76.80287179999999
$ 25,500|/inmueble/443621|Terreno en  Alameda Lima Norte, Autopista Panamericana Norte, Santa Rosa, Perú||||PE|Santa Rosa, Lima|Lima Departamento|Alameda Lima Norte, Autopista Panamericana Norte, Santa Rosa, Perú|-11.7968805|-77.1441363
$ 180,000|/inmueble/454397|Terreno en  Pachacamac, Lima||||PE|Pachacamac, Lima|Lima Departamento||-12.1453836|-76.83254409999999
$ 36,000|/inmueble/453872|Terreno en  25mp+qm Lurigancho-chosica, Perú||||PE|Chosica, Lima|Lima Departamento|25mp+qm Lurigancho-chosica, Perú|-11.965534|-76.813265
$ 75,000|/inmueble/388178|Terreno en  Asia, Cañete|264m2|||PE|Asia, Cañete|Lima Departamento||-12.7440898|-76.62115150000001
$ 45,000|/inmueble/565711|Terreno en  Au. Panamericana Nte. 4, Ancón 07076, Perú||||PE|Ancon, Lima|Lima Departamento|Au. Panamericana Nte. 4, Ancón 07076, Perú|-11.807954894894877|-77.13432010263205
$ 30,000|/inmueble/552927|Terreno en  Chosica, Lima||||PE|Chosica, Lima|Lima Departamento||-11.9687756|-76.8085182
$ 330,550|/inmueble/611021|Terreno en  Chaclacayo, Lima, Perú||||PE|Chaclacayo, Lima|Lima Departamento|Chaclacayo, Lima, Perú|-11.9947642|-76.76827750000001
$ 24,000|/inmueble/c79e-c034-e231403b-43df480cdff3-439b|Terreno en  Huaral Distrito, Huaral||||PE|Huaral Distrito, Huaral|Lima Departamento||-11.4391608|-77.2633279
$ 80,000|/inmueble/4aea-a176-d61a4b68-ddc0556f555a-432a|Terreno en  Urbanización El Sol De Huampaní, Lurigancho-chosica, Perú||||PE|Chosica, Lima|Lima Departamento|Urbanización El Sol De Huampaní, Lurigancho-chosica, Perú|-11.977252|-76.79640359999999
$ 3,250,000|/inmueble/195398|Terreno en  Mz E Lote 37, Chorrillos 15066, Perú||||PE|Chorrillos, Lima|Lima Departamento|Mz E Lote 37, Chorrillos 15066, Perú|-12.18765|-77.007764
$ 60,000|/inmueble/327497|Terreno en  Brt Metropolitano, Cercado De Lima 15082, Perú|40m2|||PE|Pando, San Miguel, Lima|Lima Departamento|Brt Metropolitano, Cercado De Lima 15082, Perú|-12.0469795|-77.0365968
$ 45,000|/inmueble/552824|Terreno en  Puente Piedra, Lima||||PE|Puente Piedra, Lima|Lima Departamento||-11.848899|-77.0832002
$ 50,000|/inmueble/388473|Terreno en  Av. 28 De Julio 409, Cerro Azul 15717, Perú|160m2|||PE|Cerro Azul, Cañete|Lima Departamento|Av. 28 De Julio 409, Cerro Azul 15717, Perú|-13.024282|-76.478931
$ 5,000,000|/inmueble/489739|Terreno en  Calle Cajamarquilla, Lurigancho-chosica, Perú||||PE|Chosica, Lima|Lima Departamento|Calle Cajamarquilla, Lurigancho-chosica, Perú|-11.9849046|-76.9359667
$ 1,000,000|/inmueble/240249|Terreno en  Av. Pedro De Osma 535, Barranco 15063, Perú|356m2|||PE|Barranco, Lima|Lima Departamento|Av. Pedro De Osma 535, Barranco 15063, Perú|-12.15571|-77.022888
$ 79,000|/inmueble/451865|Terreno en  V4wh+4f Pachacamac, Perú|263m2|||PE|Pachacamac, Lima|Lima Departamento|V4wh+4f Pachacamac, Perú|-12.104734|-76.871291
$ 28,000,000|/inmueble/449483|Terreno en  Q57x+jv Lurín, Perú|800,000m2|||PE|San Borja, Lima|Lima Departamento|Q57x+jv Lurín, Perú|-12.235945|-76.800342
$ 765,000|/inmueble/451850|Terreno en  Av. Javier Prado Este 7240, La Molina 15024, Perú|333m2|||PE|Camacho, La Molina, Lima|Lima Departamento|Av. Javier Prado Este 7240, La Molina 15024, Perú|-12.071|-76.955
$ 4,800,000|/inmueble/583526|Terreno en  Cieneguilla, Lima||||PE|Cieneguilla, Lima|Lima Departamento||-12.0992532|-76.7888665
$ 29,000|/inmueble/449735|Terreno en  El Sol De La Molina, Lima|120m2|||PE|El Sol De La Molina, La Molina, Lima|Lima Departamento||-12.0947375|-76.8828906
$ 22,000|/inmueble/529411|Terreno en  F6qw+qc Chilca, Perú||||PE|Chilca, Cañete|Lima Departamento|F6qw+qc Chilca, Perú|-12.510551984300266|-76.75391233797303
$ 261,700|/inmueble/455236|Terreno en  Q4rw+5fj, Pachacamac 15823, Perú|2,617m2|||PE|Cercado de Lima, Lima|Lima Departamento|Q4rw+5fj, Pachacamac 15823, Perú|-12.209534|-76.853875
$ 250,000|/inmueble/424-b855-7d21348a-6207b7073b2b-4510|Terreno en  Umamarca, Avenida El Triunfo, San Juan De Miraflores, Perú||||PE|San Juan de Miraflores, Lima|Lima Departamento|Umamarca, Avenida El Triunfo, San Juan De Miraflores, Perú|-12.1753962|-76.9781029
$ 477,630|/inmueble/426895|Terreno en  Avenida Condoray 2, San Vicente De Cañete, Perú||||PE|San Vicente De Cañete, Cañete|Lima Departamento|Avenida Condoray 2, San Vicente De Cañete, Perú|-13.08087|-76.38949010000002
$ 340,000|/inmueble/475418|Terreno en  Nuevo Condominio San Rafael, Carretera Panamericana Sur, Lima, Perú||||PE|Mala, Cañete|Lima Departamento|Nuevo Condominio San Rafael, Carretera Panamericana Sur, Lima, Perú|-12.6719103|-76.6536927
$ 350,000|/inmueble/318908|Terreno en  Condominio Buena Vista, Pachacamac, Lima, Lima, Peru|5,013m2|||PE|San Borja, Lima|Lima Departamento|Condominio Buena Vista, Pachacamac, Lima, Lima, Peru|-12.1006383|-76.9803302
$ 210,000|/inmueble/451730|Terreno en  W2jf+vxc, Lima 15022, Perú|120m2|||PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento|W2jf+vxc, Lima 15022, Perú|-12.067817|-76.975026
$ 2,800,000|/inmueble/591765|Terreno en  Chacarilla Del Estanque, Santiago De Surco, Perú||||PE|Santiago de Surco, Lima|Lima Departamento|Chacarilla Del Estanque, Santiago De Surco, Perú|-12.112767|-76.9859077
$ 25,000|/inmueble/b6d2-adf0-e789af0-1c23e5d23660-3e89|Terreno en  Santiago De Surco, Lima||||PE|Santiago de Surco, Lima|Lima Departamento||-12.046374|-77.0427934
$ 43,008|/inmueble/393915|Terreno en  Las Bahías, Condominios Ecológicos, Calle Carrizal, Cieneguilla, Peru|1,024m2|||PE|Cieneguilla, Lima|Lima Departamento|Las Bahías, Condominios Ecológicos, Calle Carrizal, Cieneguilla, Peru|-12.118512153625488|-76.81398010253906
$ 1,500,000|/inmueble/594817|Terreno en  Av Del Parque 190, San Isidro, Perú||||PE|Corpac, San Isidro, Lima|Lima Departamento|Av Del Parque 190, San Isidro, Perú|-12.0999772|-77.02471349999999
$ 135,000|/inmueble/466658|Terreno en  Pucusana, Lima||||PE|Pucusana, Lima|Lima Departamento||-12.477581|-76.764738
$ 4,022.28|/inmueble/468859|Terreno en  Chancay, Perú||||PE|Chancay, Huaral|Lima Departamento|Chancay, Perú|-11.5666572|-77.2685791
$ 475|/inmueble/499113|Terreno en  Villa El Salvador, Lima||||PE|Villa El Salvador, Lima|Lima Departamento||-12.2162218|-76.9415442
$ 590,000|/inmueble/458135|Terreno en  Avenida De Los Ingenieros, Santiago De Surco, Perú||||PE|Santiago de Surco, Lima|Lima Departamento|Avenida De Los Ingenieros, Santiago De Surco, Perú|-12.126844192082652|-76.97266470640898
$ 1,000,000|/inmueble/450443|Terreno en  Camacho, La Molina, Perú||||PE|Camacho, La Molina, Lima|Lima Departamento|Camacho, La Molina, Perú|-12.0783733|-76.9686267
$ 49,000|/inmueble/596921|Terreno en  Condominio Nuevo Polo San Antonio, San Antonio, Perú||||PE|San Antonio, Cañete|Lima Departamento|Condominio Nuevo Polo San Antonio, San Antonio, Perú|-12.5884457|-76.68142879999999
(Precio a consultar)|/inmueble/552531|Terreno en  Mala, Cañete||||PE|Mala, Cañete|Lima Departamento||-12.5182321|-76.72956440000002
$ 4,000,000|/inmueble/451089|Terreno en  Auxiliar Av. Próceres De La Independencia 1433, San Juan De Lurigancho 15419, Perú|16,000m2|||PE|San Juan de Lurigancho, Lima|Lima Departamento|Auxiliar Av. Próceres De La Independencia 1433, San Juan De Lurigancho 15419, Perú|-11.96893|-76.993984
$ 180|/inmueble/498196|Terreno en  San Juan De Lurigancho, Lima||||PE|San Juan de Lurigancho, Lima|Lima Departamento||-11.9689301|-76.99398359999999
$ 950,000|/inmueble/499115|Terreno en  Chilca, Cañete||||PE|Chilca, Cañete|Lima Departamento||-12.5146159|-76.7349974
$ 45,000|/inmueble/464423|Terreno en  Condominio Alto Bujama, Carretera Panamericana Sur, Asia, Perú||||PE|Mala, Cañete|Lima Departamento|Condominio Alto Bujama, Carretera Panamericana Sur, Asia, Perú|-12.7215268|-76.62761569999999
$ 1,251,000|/inmueble/461629|Terreno en  691, Cercado De Lima 15082, Perú|417,000m2|||PE|Aurora, Miraflores, Lima|Lima Departamento|691, Cercado De Lima 15082, Perú|-12.046373|-77.042754
$ 46,000|/inmueble/465961|Terreno en  Calle Sta Elena 12204, Puente Piedra 15122, Perú||||PE|Puente Piedra, Lima|Lima Departamento|Calle Sta Elena 12204, Puente Piedra 15122, Perú|-11.836091885301661|-77.10611013920897
(Precio a consultar)|/inmueble/497786|Terreno en  Cardal Pachacámac, Pachacamac, Perú||||PE|Pachacamac, Lima|Lima Departamento|Cardal Pachacámac, Pachacamac, Perú|-12.1856815|-76.85263010000001
$ 40,000,000|/inmueble/555949|Terreno en  Pachacamac, Perú||||PE|Pachacamac, Lima|Lima Departamento|Pachacamac, Perú|-12.2095337|-76.8538748
$ 299,000|/inmueble/489725|Terreno en  Jirón Libertad, Barranco, Perú||||PE|Cercado de Lima, Lima|Lima Departamento|Jirón Libertad, Barranco, Perú|-12.1537784|-77.0211258
$ 770,000|/inmueble/476317|Terreno en  Pachacamac, Lima||||PE|Pachacamac, Lima|Lima Departamento||-12.2211915|-76.8533575
$ 784,267|/inmueble/5361-8828-fd7a41f-2b12871d9258-44e5|Terreno en  Chilca, Cañete||||PE|Chilca, Cañete|Lima Departamento||-12.4675214|-76.7292903
$ 131,000|/inmueble/ef62-aeb0-2bbd9ff6-fa11cbbec58-5038|Terreno en  Av. Costa Azul Mz I1 Lt.2, Playa Arica, Lurín 15846, Perú||||PE|Lurin, Lima|Lima Departamento|Av. Costa Azul Mz I1 Lt.2, Playa Arica, Lurín 15846, Perú|-12.302972965776327|-76.84881420238037
$ 60,000|/inmueble/489923|Terreno en  Playa Cerro Colorado, Cerro Azul, Perú||||PE|Cerro Azul, Cañete|Lima Departamento|Playa Cerro Colorado, Cerro Azul, Perú|-12.9985821|-76.49076579999999
$ 4,200,000|/inmueble/448249|Terreno en  Armendáriz, Miraflores, Perú||||PE|Armendáriz, Miraflores, Lima|Lima Departamento|Armendáriz, Miraflores, Perú|-12.1319393|-77.0287396
$ 39,000|/inmueble/592921|Terreno en  Carretera Panamericana Sur 128, Cerro Azul, Cañete, Perú||||PE|Cerro Azul, Cañete|Lima Departamento|Carretera Panamericana Sur 128, Cerro Azul, Cañete, Perú|-13.0217198|-76.47599
$ 525,000|/inmueble/bcec-85ec-ba9cb178-913a95adb168-4693|Terreno en  Jr. Huánuco, Lima, Perú||||PE|La Victoria, Lima|Lima Departamento|Jr. Huánuco, Lima, Perú|-12.0601136|-77.016116
$ 35|/inmueble/404404|Terreno en  Huaral Distrito, Huaral||||PE|Huaral Distrito, Huaral|Lima Departamento||-11.5019984|-77.2064159
$ 1,155,300|/inmueble/449531|Terreno en  San Borja, Lima||||PE|San Borja, Lima|Lima Departamento||-12.2313471|-76.8028933
$ 1,950,000|/inmueble/616350|Terreno en  Jirón Cerro San Francisco 201, Santiago De Surco 15023, Perú||||PE|Santiago de Surco, Lima|Lima Departamento|Jirón Cerro San Francisco 201, Santiago De Surco 15023, Perú|-12.118130618664162|-76.9700938090682
$ 238,000|/inmueble/565206|Terreno en  Chaclacayo, Lima||||PE|Chaclacayo, Lima|Lima Departamento||-11.957772848926126|-76.7221973463893
$ 50,000|/inmueble/487412|Terreno en  Santa Rosa, Agrupaciòn Familiar De, Arboleda, Santa Rosa, Lima Region, Perú||||PE|Punta Negra, Lima|Lima Departamento|Santa Rosa, Agrupaciòn Familiar De, Arboleda, Santa Rosa, Lima Region, Perú|-11.8071473|-77.1607391
$ 2,000,000|/inmueble/448230|Terreno en  Avenida Caminos Del Inca, Surco, Perú||||PE|Santiago de Surco, Lima|Lima Departamento|Avenida Caminos Del Inca, Surco, Perú|-12.1313061|-76.9824722
$ 680,000|/inmueble/313182|Terreno en  Marbella 110, Santa María Del Mar 15861, Perú|400m2|||PE|Santa Maria del Mar, Lima|Lima Departamento|Marbella 110, Santa María Del Mar 15861, Perú|-12.402398|-76.775186
$ 250,000|/inmueble/e3b-9cf2-db2f2467-5d36b2869148-48d7|Terreno en  Au. Panamericana Nte. 125, Puente Piedra 15121, Perú||||PE|Puente Piedra, Lima|Lima Departamento|Au. Panamericana Nte. 125, Puente Piedra 15121, Perú|-11.911535903676523|-77.07183852685586
$ 15,083.54|/inmueble/430730|Terreno en  Penal Piedras Gordas Ii, Ancón, Perú||||PE|Cercado de Lima, Lima|Lima Departamento|Penal Piedras Gordas Ii, Ancón, Perú|-11.8125515|-77.1186733
$ 84,000|/inmueble/495964|Terreno en  Las Palmeras, Villa Rica, Chaclacayo, Perú||||PE|Chaclacayo, Lima|Lima Departamento|Las Palmeras, Villa Rica, Chaclacayo, Perú|-11.9944818|-76.8259358
$ 3,500,000|/inmueble/455954|Terreno en  Av. 28 De Julio 333, Miraflores, Perú||||PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento|Av. 28 De Julio 333, Miraflores, Perú|-12.1259861|-77.0314236
$ 60,000|/inmueble/573587|Terreno en  San Juan De Miraflores, Lima||||PE|San Juan de Miraflores, Lima|Lima Departamento||-12.157504593673785|-76.96209901477204
$ 55,000|/inmueble/263950|Terreno en  Ccv6+wj Santa Cruz De Flores, Perú|1,000m2|||PE|Calango, Cañete|Lima Departamento|Ccv6+wj Santa Cruz De Flores, Perú|-12.5551875|-76.5884375
$ 9,866,800|/inmueble/532018|Terreno en  Carabayllo, Lima||||PE|Carabayllo, Lima|Lima Departamento||-11.843918780166247|-77.05754524229737
$ 7,500,000|/inmueble/29e3-b63e-4ecdd320-4610e87e5256-4452|Terreno en  Av. Argentina, Lima, Perú||||PE|Cercado de Lima, Lima|Lima Departamento|Av. Argentina, Lima, Perú|-12.0462645|-77.074432
$ 100,000|/inmueble/449871|Terreno en  Oficina De La Asociación De Propietarios De La Urb. Country Club Balneario Santa Rosa, Avenue Bertello, Santa Rosa, Perú||||PE|Santa Rosa, Lima|Lima Departamento|Oficina De La Asociación De Propietarios De La Urb. Country Club Balneario Santa Rosa, Avenue Bertello, Santa Rosa, Perú|-11.7967863|-77.1729209
$ 420,000|/inmueble/461792|Terreno en  Chorrillos, Lima||||PE|Chorrillos, Lima|Lima Departamento||-12.1737314|-77.0063806
$ 208,000|/inmueble/558d-b0f1-1ece256e-88a9af2d6e06-41cd|Terreno en  Av. Paul Poblet, Pachacamac, Perú||||PE|Pachacamac, Lima|Lima Departamento|Av. Paul Poblet, Pachacamac, Perú|-12.1541113|-76.8497806
$ 240,000|/inmueble/551917|Terreno en  San Juan De Lurigancho, Lima||||PE|San Juan de Lurigancho, Lima|Lima Departamento||-11.981627|-77.0044061
